               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.061435,            0.032938,           0.0092666,             0.54249,             0.47733,             0.48627,             0.22251,            0.044652,            0.016311,           0.0029359,            0.070004,           0.0033329,           0.0033329
