               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.051074,            0.029081,           0.0064336,             0.72596,             0.64297,             0.71876,             0.41739,            0.033316,            0.013669,           0.0020872,            0.070004,           0.0033329,           0.0033329
                   1,            0.040186,            0.026182,           0.0030756,             0.75405,             0.67721,             0.76071,             0.46396,            0.030862,            0.012987,           0.0016702,            0.036704,           0.0033664,           0.0033664
